Source URL,Target URL,Status Code,Include subpaths,Subpath matching,Preserve query string,Preserve path suffix
https://prokr.com/saudi/jeddah/leaks-plumbing/tank-leaks,https://prokr.co/jeddah/tank-leak-detection,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/rabigh/painting-gypsum,https://prokr.co/rabigh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/tayma/leaks-plumbing,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/ac/riyadh,https://prokr.co/riyadh/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/appliances/dammam,https://prokr.co/dammam,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/cleaning/makkah,https://prokr.co/makkah/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/hail/electricity,https://prokr.co/hail,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/flooring,https://prokr.co/riyadh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/dammam/aluminum-glass/glass-facades,https://prokr.co/dammam,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/appliances,https://prokr.co/riyadh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/ac/sayhat,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/carpentry/doors-windows,https://prokr.co/riyadh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/dammam/ac/unit-relocation,https://prokr.co/dammam/ac-maintenance,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/electricity/sakaka,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/pest-control/alqunfudhah,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jeddah,https://prokr.co/jeddah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/ac/sayhat,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/leaks-plumbing/wadi-ad-dawasir,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
